Model	Dog_1	Dog_2	Dog_3	Dog_4	Dog_5	Patient_1	Patient_2	all
AB_csp_mvar-COHphs	0.615227272727	0.987771254667	0.834425619835	0.779525509133	0.90723415978	0.739157696878	0.647128099174	0.673140502187
XT_csp_phase-alpha-dif	0.604095041322	0.757319295689	0.607117768595	0.620797916479	0.760573002755	0.875381358837	0.335743801653	0.694125149096
XT_csp_phase-high_gamma-sync	0.594811983471	0.947095479158	0.693454545455	0.573335166245	0.887820936639	0.874637209196	0.592809917355	0.787301128544
XT_ica_xcorr-ypeak	0.679795454545	0.839828968107	0.769539256198	0.669520643585	0.897096418733	0.821435508936	0.37291322314	0.7755427868
RF_csp_lmom-2	0.620479338843	0.664116691029	0.634995867769	0.526126224302	0.849415977961	0.651193781708	0.555454545455	0.69023962443
AB_ica_emvar-ARF	0.415041322314	0.974501607698	0.767566115702	0.797027017119	0.910550964187	0.839620755062	0.51020661157	0.673389225311
SVC_csp_lmom-5	0.730590909091	0.660299394313	0.72279338843	0.596018848998	0.58338292011	0.572113956305	0.393553719008	0.635445300792
AB_ica_ilingam-connweights	0.556190082645	0.74564085462	0.583925619835	0.64544158177	0.759504132231	0.648402863476	0.335330578512	0.56767042848
SVC_ica_act	0.523512396694	0.938541567237	0.758772727273	0.663560980974	0.80667768595	0.780178767311	0.66847107438	0.783646817751
RF_ica_corrcoef	0.64930785124	0.857340269522	0.708944214876	0.582791191359	0.82632231405	0.811545888752	0.566363636364	0.751734562804
XT_ica_mvar-PDCphs	0.545964876033	0.858423547767	0.701547520661	0.72117959536	0.825011019284	0.856474816034	0.534462809917	0.775511361899
RF_csp_emvar-Pphs	0.54758677686	0.880138342493	0.674010330579	0.683402750701	0.781247933884	0.815550870698	0.567830578512	0.759965822553
RF_csp_emvar-eG	0.482652892562	0.702031429589	0.601580578512	0.68197157987	0.756672176309	0.795817336259	0.38382231405	0.695186102701
RF_csp_mvar-PCOHphs	0.528016528926	0.925995971091	0.634859504132	0.670606727119	0.788958677686	0.758644133644	0.541363636364	0.75369246414
XT_csp_ampcorrcoef-delta	0.577960743802	0.701364472556	0.748902892562	0.693041567106	0.667446280992	0.931443964532	0.455392561983	0.724710294522
AB_ica_pib	0.661295454545	0.865161083374	0.749882231405	0.744852883837	0.781892561983	0.700834704511	0.596714876033	0.657862953788
AB_ica_PSDlogfcorrcoef	0.532574380165	0.862849549087	0.778537190083	0.607169017793	0.809377410468	0.738102175602	0.628863636364	0.612689084626
XT_ica_emvar-GPDCphs	0.545964876033	0.858423547767	0.701547520661	0.72117959536	0.825011019284	0.856474816034	0.534462809917	0.775511361899
RF_ica_PSDcorrcoef	0.555173553719	0.787299870982	0.671400826446	0.717879820975	0.796931129477	0.901392316833	0.399876033058	0.728032158914
RF_csp_emvar-eDPDCphs	0.487469008264	0.754171667715	0.640078512397	0.720464693121	0.798157024793	0.807216680378	0.419400826446	0.723605911857
SVC_csp_pwling1	0.492132231405	0.793719421789	0.647958677686	0.518361743466	0.557944903581	0.500488482106	0.251487603306	0.594759763893
AB_ica_pwling4	0.690140495868	0.825944897294	0.763074380165	0.672693147243	0.740297520661	0.721550916404	0.464421487603	0.608884607151
XT_csp_emvar-COHphs	0.58747107438	0.912707490074	0.695727272727	0.617256664301	0.829721763085	0.791472416472	0.555020661157	0.767071902621
XT_csp_ampcorrcoef-low_gamma	0.494654958678	0.67089966008	0.605710743802	0.559387907448	0.708462809917	0.708270487682	0.538739669421	0.658058155182
SVC_ica_mvar-COH	0.639601239669	0.987364473739	0.826142561983	0.765943699616	0.952633608815	0.870429407194	0.568181818182	0.852130317766
AB_ica_phase-theta-sync	0.49382231405	0.797802638502	0.737785123967	0.691213087657	0.902534435262	0.827681509667	0.477314049587	0.613765177233
XT_ica_ampcorrcoef-high_gamma-eig	0.470454545455	0.558529688968	0.696045454545	0.67621763661	0.623181818182	0.899074169295	0.581466942149	0.679535049087
RF_ica_ampcorrcoef-high_gamma	0.498045454545	0.662099377116	0.635493801653	0.623993481499	0.701611570248	0.77523824215	0.332892561983	0.653309095636
XT_ica_mvar-DCphs	0.619378099174	0.864899797933	0.726033057851	0.712679150462	0.82041046832	0.823095205448	0.572148760331	0.779767027556
AB_ica_phase-high_gamma-sync	0.651830578512	0.987275776219	0.717433884298	0.64824030473	0.93147107438	0.783288198729	0.609214876033	0.743153500321
SVC_csp_pib	0.749698347107	0.918556152285	0.882566115702	0.690144133516	0.951261707989	0.647707276384	0.674524793388	0.838216350124
XT_csp_ampcorrcoef-theta	0.563559917355	0.675476999387	0.682661157025	0.639831905328	0.525303030303	0.929067256273	0.630268595041	0.698536562987
RF_csp_emvar-ePDC	0.482272727273	0.713264608122	0.638894628099	0.674154177872	0.798947658402	0.789769870652	0.449504132231	0.706034651497
SVC_csp_pwling5	0.580330578512	0.593274563543	0.43457231405	0.664652096684	0.460851239669	0.506777332145	0.453780991736	0.618851805976
SVC_ica_PSDcorrcoef	0.710219008264	0.910358386299	0.746962809917	0.708222308869	0.813537190083	0.914161410485	0.587148760331	0.79848846989
AB_ica_ampcorrcoef-alpha	0.510865702479	0.739229931977	0.618566115702	0.741391513285	0.796460055096	0.894216486128	0.37291322314	0.619838976053
SVC_ica_emvar-eARF	0.489838842975	0.938933113294	0.834123966942	0.764978288327	0.923757575758	0.747650429636	0.384545454545	0.808146466037
SVC_ica_emvar-eCOHphs	0.557719008264	0.964066411023	0.835169421488	0.758746721587	0.945181818182	0.751742538507	0.594173553719	0.837045524054
SVC_ica_lmom-3	0.62891322314	0.808408968636	0.694078512397	0.605479839637	0.666804407713	0.777436411628	0.749462809917	0.724217130012
XT_ica_emvar-eDDCphs	0.49716322314	0.615315354936	0.545541322314	0.582540549007	0.715011019284	0.77189313954	0.476425619835	0.673217802857
XT_csp_pwling4	0.634665289256	0.714202957872	0.66332231405	0.603814922568	0.770936639118	0.624947152521	0.399214876033	0.701859039056
XT_ica_PSDcorrcoefeig	0.523977272727	0.621568727315	0.592838842975	0.605030243044	0.440680440771	0.806536804699	0.374772727273	0.625976083433
AB_ica_emvar-P	0.571190082645	0.939597777701	0.673533057851	0.704971989776	0.821818181818	0.802668940537	0.48382231405	0.650100773771
XT_ica_xcorr-twidth	0.555842975207	0.783384878803	0.684886363636	0.606471644855	0.82023415978	0.812767094017	0.475805785124	0.721758035905
XT_ica_corrcoefeig	0.571188016529	0.774996997399	0.568853305785	0.54372850911	0.768669421488	0.499314411079	0.594318181818	0.6866522158
XT_ica_lmom-4	0.583330578512	0.612376553168	0.686845041322	0.642604167708	0.656336088154	0.818254662005	0.559979338843	0.696303636419
SVC_ica_mvar-PDC	0.585549586777	0.98538206691	0.88551446281	0.777999860032	0.979404958678	0.891538404406	0.480495867769	0.866367633116
RF_csp_emvar-eGphs	0.502619834711	0.793964757453	0.599667355372	0.745485938234	0.77044077135	0.846319530143	0.358016528926	0.723771599841
RF_csp_phase-delta-dif	0.563954545455	0.79632441224	0.713904958678	0.588161356221	0.754710743802	0.711695575666	0.495020661157	0.718122763556
XT_ica_emvar-PDC	0.537946280992	0.844463499812	0.709665289256	0.65586665067	0.849242424242	0.840434891905	0.46076446281	0.756059424412
AB_ica_emvar-eGphs	0.529727272727	0.919853236419	0.75597107438	0.827451719438	0.805338842975	0.847760695187	0.347148760331	0.647834510811
SVC_ica_mvar-PDCphs	0.563731404959	0.989276203584	0.836053719008	0.819680240211	0.955129476584	0.858453025732	0.584256198347	0.859979661743
AB_ica_emvar-eS	0.654743801653	0.971054730363	0.720157024793	0.735545357901	0.852837465565	0.781124308698	0.502809917355	0.674834312016
SVC_csp_mvar-PCOHphs	0.569975206612	0.954852222733	0.811907024793	0.780226681197	0.921936639118	0.745189451072	0.601508264463	0.843543214974
SVC_ica_emvar-PDCphs	0.563731404959	0.989276203584	0.836053719008	0.819680240211	0.955129476584	0.858453025732	0.584256198347	0.859979661743
AB_csp_coher_logf	0.646491735537	0.987161292816	0.802004132231	0.70695600012	0.856093663912	0.846575197678	0.373388429752	0.691065311802
AB_ica_emvar-ePCOH	0.583603305785	0.942394683158	0.825392561983	0.756286387464	0.97494214876	0.677623234609	0.537603305785	0.663676178243
AB_ica_emvar-DTF	0.585615702479	0.974757864152	0.78741322314	0.786757145856	0.924936639118	0.648742801316	0.550743801653	0.681964706242
SVC_csp_phase-low_gamma-sync	0.700851239669	0.996307984216	0.787309917355	0.826755312945	0.909889807163	0.830049648064	0.667438016529	0.865357448696
SVC_ica_ampcorrcoef-low_gamma-eig	0.500016528926	0.683384168829	0.586012396694	0.703739139998	0.809933884298	0.722346485214	0.449173553719	0.683029865125
XT_csp_PSDlogfcorrcoefeig	0.509359504132	0.60720771628	0.577568181818	0.63275756576	0.664454545455	0.669393310937	0.175743801653	0.61569738814
XT_csp_pwling5	0.578076446281	0.629493350299	0.598907024793	0.619895490704	0.577545454545	0.692359111477	0.485681818182	0.658726870967
AB_ica_act	0.586973140496	0.850257089688	0.699080578512	0.683162739237	0.752121212121	0.704898247178	0.568987603306	0.655484677493
RF_ica_phase-delta-dif	0.600345041322	0.813642245579	0.652212809917	0.65078198681	0.807878787879	0.79304498606	0.360929752066	0.725745022479
XT_ica_emvar-eG	0.538787190083	0.72814197776	0.621708677686	0.660554205866	0.721509641873	0.883872663284	0.486508264463	0.71018816711
SVC_ica_phase-theta-sync	0.728640495868	0.829334532927	0.805338842975	0.670616424889	0.936859504132	0.852269870652	0.568884297521	0.813112747347
XT_ica_mvar-PCOH	0.612041322314	0.894917400373	0.740272727273	0.66102479763	0.892407713499	0.819315896522	0.393388429752	0.776844052971
SVC_csp_emvar-eDPDC	0.373826446281	0.823397025285	0.660359504132	0.695208368742	0.902418732782	0.800253667901	0.442066115702	0.76236535462
SVC_ica_pwling4	0.710128099174	0.845297991127	0.78132231405	0.558137794974	0.792462809917	0.702751496869	0.642685950413	0.754520904058
RF_ica_ampcorrcoef-high_gamma-eig	0.463247933884	0.551803764404	0.703931818182	0.596039910821	0.668867768595	0.816152189314	0.610516528926	0.66957411995
XT_csp_pwling1	0.634729338843	0.747753743933	0.666066115702	0.589618287794	0.675688705234	0.675794997486	0.417210743802	0.694189528091
SVC_csp_mvar-ARF	0.552917355372	0.97748714946	0.805309917355	0.778119599159	0.975465564738	0.854369486722	0.546446280992	0.855478790103
RF_csp_mvar-H	0.568146694215	0.88259372059	0.710661157025	0.680357584422	0.883338842975	0.781405685817	0.452768595041	0.770445224333
SVC_ica_ilingam-causalorder	0.61055785124	0.629128896676	0.504231404959	0.550609326522	0.534090909091	0.589630753234	0.457272727273	0.684777043765
RF_ica_mvar-DCphs	0.544419421488	0.853618597508	0.677466942149	0.765620207352	0.821093663912	0.888714635038	0.38708677686	0.76885096492
SVC_csp_lmom-3	0.7225	0.744186096962	0.668789256198	0.554590177592	0.608187327824	0.728208270488	0.677231404959	0.684274015965
AB_ica_mvar-Sphs	0.465479338843	0.979455603317	0.799851239669	0.802925193872	0.921928374656	0.853313965446	0.405867768595	0.681958207175
XT_ica_phase-theta-dif	0.566590909091	0.729929486704	0.662415289256	0.61969863598	0.744895316804	0.786204808264	0.592252066116	0.716315181821
AB_ica_emvar-GPDCphs	0.579805785124	0.990921446439	0.782504132231	0.828378839534	0.908308539945	0.872750411353	0.537892561983	0.694572820136
AB_csp_mvar-DCphs	0.532772727273	0.903234752704	0.785053719008	0.841531314464	0.915900826446	0.811518750857	0.478595041322	0.671318316665
RF_ica_pwling4	0.624613636364	0.685275708772	0.653853305785	0.594902505757	0.671840220386	0.716260455231	0.48097107438	0.697345322201
XT_csp_lmom-4	0.581855371901	0.621510253019	0.626845041322	0.709808777315	0.646829201102	0.66906622789	0.533595041322	0.65992858672
SVC_csp_phase-beta-sync	0.725933884298	0.96141248656	0.745979338843	0.752574241258	0.957388429752	0.914265677133	0.512975206612	0.83591124568
RF_csp_ampcorrcoef-high_gamma-eig	0.485053719008	0.561259615225	0.615555785124	0.693293242554	0.647972451791	0.744618126971	0.34958677686	0.628911979692
RF_ica_lmom-3	0.53355785124	0.738228202202	0.584502066116	0.581851274207	0.609859504132	0.655433006536	0.623863636364	0.661337278649
XT_csp_ilingam-connweights	0.513801652893	0.61888213909	0.518053719008	0.599331287137	0.603944903581	0.593192959002	0.488119834711	0.646433082546
XT_ica_corrcoef	0.696280991736	0.874324192936	0.722188016529	0.618628948675	0.906878787879	0.784442273413	0.430061983471	0.773153347402
XT_ica_emvar-eGphs	0.496966942149	0.758058063694	0.664109504132	0.681008434727	0.792933884298	0.898889917272	0.476095041322	0.732556733034
AB_csp_lmom-2	0.665022727273	0.842911589034	0.705950413223	0.556901312698	0.909796143251	0.614303384524	0.437975206612	0.633587332171
SVC_ica_FFTcorrcoef	0.538845041322	0.920908584066	0.656809917355	0.694179272101	0.835867768595	0.626032668312	0.511652892562	0.775001605652
XT_csp_mvar-GPDC	0.552770661157	0.851249476394	0.718530991736	0.660283734741	0.88208815427	0.836869829517	0.490454545455	0.774779643392
AB_csp_ampcorrcoef-theta-eig	0.589921487603	0.658295663594	0.591630165289	0.784599008895	0.550203856749	0.619151069519	0.686446280992	0.565302168395
SVC_csp_emvar-eCOHphs	0.588520661157	0.959625840432	0.826652892562	0.7849108705	0.946159779614	0.706945015769	0.587024793388	0.840233966419
AB_csp_emvar-COHphs	0.60429338843	0.980858246868	0.825871900826	0.806491673582	0.897641873278	0.720869612414	0.647128099174	0.667869147017
RF_csp_mvar-COHphs	0.507803719008	0.857273241018	0.692702479339	0.644254054901	0.807925619835	0.810526075232	0.484628099174	0.751661926171
AB_csp_corrcoefeig	0.539045454545	0.728941709903	0.676328512397	0.473931229151	0.793033057851	0.684629096394	0.55652892562	0.639011759489
RF_csp_mvar-PDC	0.557801652893	0.848756356245	0.667409090909	0.662652789858	0.78579338843	0.79865967366	0.47347107438	0.737353197541
SVC_csp_cov	0.639995867769	0.821476593321	0.752859504132	0.542966717655	0.721388429752	0.462941062206	0.439504132231	0.69898178732
XT_csp_emvar-ePphs	0.552898760331	0.893475387745	0.756855371901	0.675199404137	0.851225895317	0.770657651172	0.500351239669	0.77753563018
RF_csp_mvar-PDCphs	0.485154958678	0.853363622953	0.668935950413	0.724481402611	0.815212121212	0.889992972714	0.548491735537	0.760860247117
AB_ica_emvar-DTFphs	0.512466942149	0.976066115595	0.796227272727	0.816075435983	0.91067768595	0.77302864619	0.469132231405	0.656730281066
SVC_csp_phase-low_gamma-dif	0.625105371901	0.943676236598	0.584272727273	0.765930569302	0.891713498623	0.755301887655	0.699545454545	0.806242851026
SVC_csp_lmom-2	0.665090909091	0.906170620896	0.801578512397	0.553712112881	0.944523415978	0.659300870698	0.607851239669	0.79904326085
RF_ica_mvar-Sphs	0.512239669421	0.937521397845	0.704398760331	0.619587394899	0.770760330579	0.838845182595	0.428285123967	0.751008731688
AB_ica_lmom-5	0.566685950413	0.729895023354	0.683780991736	0.689327721291	0.63350137741	0.539637037799	0.544958677686	0.563979187693
AB_ica_spearman	0.666433884298	0.934469345269	0.776838842975	0.673827419693	0.916429752066	0.718232951689	0.568657024793	0.627304875065
AB_csp_xcorr-tpeak	0.602090909091	0.893531372199	0.681975206612	0.656780840407	0.795691460055	0.697956659354	0.726239669421	0.647738018778
XT_ica_ampcorrcoef-alpha	0.595880165289	0.740076823195	0.5585	0.700363483066	0.703096418733	0.768088121029	0.505330578512	0.705143361776
RF_ica_mvar-PCOH	0.60332231405	0.901426240345	0.723469008264	0.735739080012	0.904713498623	0.796048722519	0.576590909091	0.806284903814
XT_ica_emvar-ePCOHphs	0.524111570248	0.824681684864	0.721789256198	0.596499905022	0.848517906336	0.816420711641	0.469318181818	0.749815655871
RF_csp_emvar-DTF	0.551033057851	0.866357513819	0.731582644628	0.637025850721	0.780980716253	0.835113007907	0.417871900826	0.748852723491
SVC_csp_emvar-eDPDCphs	0.442355371901	0.879593560254	0.711497933884	0.688922847745	0.899719008264	0.724203288542	0.417376033058	0.771037862801
XT_csp_emvar-Pphs	0.592314049587	0.903174700687	0.724537190083	0.660015396459	0.84432231405	0.758311337355	0.496363636364	0.777264122091
RF_csp_pwling5	0.527818181818	0.679401260678	0.56604338843	0.669539805845	0.535247933884	0.639882992824	0.504669421488	0.648744991895
XT_csp_PSDcorrcoefeig	0.513648760331	0.705014136383	0.625785123967	0.62575071067	0.442159779614	0.716119052516	0.486239669421	0.637165106891
XT_csp_mvar-Pphs	0.530378099174	0.867740879588	0.717345041322	0.665489470755	0.817388429752	0.770496252114	0.499318181818	0.75768816711
SVC_csp_ampcorrcoef-delta	0.658541322314	0.900976269297	0.826033057851	0.687856359704	0.795371900826	0.874265848531	0.723719008264	0.812677080466
AB_ica_mvar-ARF	0.415041322314	0.974501607698	0.767566115702	0.797027017119	0.910550964187	0.839620755062	0.51020661157	0.673389225311
XT_csp_emvar-eCOHphs	0.588179752066	0.898016981803	0.69301446281	0.629881927157	0.833231404959	0.790109808492	0.53944214876	0.765315472367
AB_ica_mvar-DTF	0.585615702479	0.974757864152	0.78741322314	0.786757145856	0.924936639118	0.648742801316	0.550826446281	0.681965165
XT_ica_PSDlogfcorrcoefeig	0.526719008264	0.688279813411	0.555659090909	0.653554082561	0.63558677686	0.682438068467	0.377541322314	0.641165932654
RF_ica_ampcorrcoef-theta	0.57223553719	0.63615537715	0.679962809917	0.687645874782	0.695812672176	0.808890659994	0.67520661157	0.718701945133
RF_ica_xcorr-twidth	0.5695	0.719228049558	0.72976446281	0.627646574621	0.810468319559	0.634158325335	0.522438016529	0.705203688412
SVC_ica_emvar-ePCOHphs	0.557481404959	0.959458281499	0.790657024793	0.702150638686	0.956958677686	0.757078705608	0.491487603306	0.835306679512
AB_ica_pwling5	0.594169421488	0.679362162772	0.750371900826	0.663753336733	0.600672176309	0.760249554367	0.421363636364	0.543187677769
AB_ica_ampcorrcoef-beta-eig	0.429376033058	0.521182905429	0.641183884298	0.748607087037	0.805856749311	0.775761003702	0.400640495868	0.601747484479
SVC_ica_pib_ratio	0.701958677686	0.95367415795	0.872772727273	0.741712372821	0.852771349862	0.888391836921	0.754834710744	0.842014940209
AB_ica_lmom-6	0.650101239669	0.650740794391	0.750126033058	0.678344080861	0.663107438017	0.600964395082	0.503801652893	0.547853625715
SVC_ica_emvar-ePphs	0.557481404959	0.959458281499	0.790657024793	0.702150638686	0.956958677686	0.757078705608	0.491487603306	0.835306679512
AB_csp_mvar-S	0.604309917355	0.984570674421	0.766958677686	0.709059616288	0.82067768595	0.818788850039	0.645537190083	0.668730923326
RF_csp_mvar-DTF	0.550068181818	0.866162887104	0.731566115702	0.636219136265	0.781820936639	0.835421522922	0.419049586777	0.74892031379
SVC_csp_emvar-H	0.561814049587	0.958413287648	0.855446280992	0.769777984397	0.977239669421	0.920517391106	0.615371900826	0.855227926109
XT_csp_ampcorrcoef-high_gamma	0.511568181818	0.62497502763	0.615188016529	0.656234632701	0.643933884298	0.813015620001	0.415144628099	0.662020368841
SVC_csp_corrcoefeig	0.476157024793	0.772506687566	0.599747933884	0.520376113494	0.789939393939	0.971276680836	0.520330578512	0.75041005291
AB_csp_phase-theta-sync	0.560719008264	0.744309504351	0.748876033058	0.487941906695	0.838826446281	0.844832659171	0.514524793388	0.657858824969
RF_csp_psd_logfBB	0.623619834711	0.77466653874	0.670440082645	0.762696979695	0.777402203857	0.793264945838	0.642107438017	0.750651206533
SVC_ica_pwling1	0.521053719008	0.816771236721	0.738326446281	0.640218549734	0.843344352617	0.404124674345	0.380867768595	0.654638575404
XT_csp_emvar-ePCOHphs	0.552898760331	0.893475387745	0.756855371901	0.675199404137	0.851225895317	0.770657651172	0.500351239669	0.77753563018
SVC_ica_ampcorrcoef-high_gamma	0.452578512397	0.803940787922	0.798574380165	0.732093085257	0.878154269972	0.66237745098	0.569380165289	0.76712160137
XT_ica_emvar-eSphs	0.545173553719	0.921784342654	0.761392561983	0.669363912967	0.832917355372	0.843991384433	0.481487603306	0.782503211304
RF_csp_emvar-eDPDC	0.471167355372	0.694050131898	0.640592975207	0.620271304267	0.778757575758	0.787223193473	0.393966942149	0.685076765452
XT_ica_emvar-eDPDC	0.456900826446	0.652191459834	0.580933884298	0.620217583289	0.844468319559	0.881267425385	0.347210743802	0.683383185002
RF_csp_act	0.549384297521	0.721096022288	0.652297520661	0.641963281779	0.669997245179	0.726095799625	0.672685950413	0.689128054562
AB_ica_ampcorrcoef-delta-eig	0.455097107438	0.615384922585	0.83205785124	0.718215277153	0.693239669421	0.793026418026	0.484152892562	0.623133162064
SVC_csp_mvar-COH	0.665495867769	0.9767840774	0.871454545455	0.769493583143	0.949008264463	0.863504959093	0.614462809917	0.863917637704
RF_ica_lmom-2	0.63516322314	0.657046478092	0.635376033058	0.530952514255	0.815071625344	0.724086167101	0.411756198347	0.689926981069
AB_ica_phase-delta-sync	0.657404958678	0.877039451316	0.739458677686	0.667221272441	0.873366391185	0.807966543261	0.429752066116	0.648681606875
AB_csp_emvar-eCOH	0.626789256198	0.994122741591	0.863475206612	0.641256511002	0.872683195592	0.826951643128	0.44	0.677709040585
RF_ica_emvar-eDCphs	0.521198347107	0.819442984504	0.610909090909	0.695891344991	0.835077134986	0.945887037799	0.395268595041	0.741330091446
AB_csp_emvar-eCOHphs	0.627520661157	0.980007904384	0.82170661157	0.781158733491	0.890170798898	0.728202557247	0.647417355372	0.667462152491
RF_ica_emvar-ePDCphs	0.523504132231	0.794165892268	0.650171487603	0.697671968781	0.828848484848	0.899448386581	0.455578512397	0.742914793406
RF_ica_emvar-GPDCphs	0.535142561983	0.839000812329	0.64773553719	0.719450026494	0.82726446281	0.953976987065	0.454938016529	0.754754182341
SVC_ica_emvar-COH	0.644204545455	0.964154393638	0.852276859504	0.767278259334	0.945757575758	0.867885586636	0.613016528926	0.85606577056
XT_csp_PSDcorrcoef	0.609859504132	0.817935619701	0.601576446281	0.720229547204	0.857179063361	0.884369715252	0.571487603306	0.764005872098
SVC_ica_emvar-Hphs	0.576710743802	0.984637234539	0.832847107438	0.819042186964	0.952892561983	0.858601569999	0.615289256198	0.859451631648
RF_ica_ampcorrcoef-delta	0.537991735537	0.598684668533	0.759216942149	0.67070697073	0.753666666667	0.941096485214	0.513347107438	0.725038841484
SVC_ica_ilingam-causalindex	0.643411157025	0.63952324516	0.575030991736	0.581040760625	0.520443526171	0.334074626354	0.418760330579	0.677437150197
SVC_csp_pib_ratioBB	0.800969008264	0.962429919591	0.875921487603	0.688510909158	0.878683195592	0.929228655332	0.585020661157	0.857964415696
RF_ica_pib	0.679694214876	0.71679399535	0.798729338843	0.578338882057	0.80294214876	0.803165992504	0.776301652893	0.769564027281
RF_ica_mvar-Pphs	0.542772727273	0.870329106749	0.702055785124	0.635450279769	0.853393939394	0.859422848393	0.622107438017	0.782892925957
RF_ica_ampcorrcoef-theta-eig	0.496615702479	0.61628496329	0.63833677686	0.662313801159	0.601876033058	0.692913295854	0.795268595041	0.667812643362
AB_ica_ampcorrcoef-low_gamma	0.494208677686	0.837497169962	0.643435950413	0.719458457888	0.793575757576	0.784667946433	0.655578512397	0.681680200018
RF_ica_emvar-DTF	0.488274793388	0.897491847125	0.731867768595	0.645894844186	0.825184573003	0.794276189497	0.503966942149	0.756193763954
AB_csp_emvar-eDCphs	0.509049586777	0.922454824908	0.750181818182	0.75515168178	0.875674931129	0.809000639883	0.369545454545	0.644071856745
AB_ica_phase-beta-sync	0.55676446281	0.961218377535	0.68427892562	0.566931472428	0.913250688705	0.646121852004	0.469917355372	0.622899119185
XT_csp_emvar-DTF	0.550704545455	0.870343626716	0.710010330579	0.658272064092	0.817988980716	0.871097856392	0.437376033058	0.751225647613
SVC_csp_phase-theta-dif	0.471673553719	0.845771603344	0.785818181818	0.642211191426	0.82885399449	0.875699872023	0.622520661157	0.775472826253
XT_csp_ampcorrcoef-high_gamma-eig	0.512111570248	0.560848988602	0.683727272727	0.710981007702	0.664608815427	0.721399515517	0.50867768595	0.676313040952
AB_csp_phase-low_gamma-dif	0.686640495868	0.961232034685	0.757198347107	0.755671628859	0.891366391185	0.822438182732	0.695888429752	0.737895525583
SVC_ica_mvar-PCOHphs	0.617890495868	0.96656419038	0.805816115702	0.777922277876	0.947374655647	0.795183166507	0.437314049587	0.854970792427
AB_ica_mvar-H	0.554902892562	0.954791825589	0.753384297521	0.78926363603	0.951719008264	0.794249051602	0.590495867769	0.681292320396
AB_ica_FFTcorrcoef	0.456477272727	0.855196935119	0.658838842975	0.639084277283	0.759173553719	0.689533913799	0.495165289256	0.602979784078
XT_ica_mvar-GPDC	0.531212809917	0.790899639372	0.697101239669	0.642389850334	0.868741046832	0.836448477993	0.401962809917	0.748661497997
XT_ica_ampcorrcoef-theta-eig	0.486280991736	0.614143255912	0.654537190083	0.725521196791	0.574966942149	0.790726838521	0.789297520661	0.69026745573
RF_csp_emvar-ePphs	0.521592975207	0.895494624506	0.646727272727	0.688413031669	0.787798898072	0.809366287307	0.553760330579	0.754388628926
XT_ica_emvar-DTF	0.565710743802	0.799291440428	0.711739669421	0.714100223615	0.840479338843	0.850700157685	0.499917355372	0.761997048659
SVC_ica_emvar-GPDCphs	0.563731404959	0.989276203584	0.836053719008	0.819680240211	0.955129476584	0.858453025732	0.584256198347	0.859979661743
SVC_csp_mvar-H	0.561814049587	0.958413287648	0.855446280992	0.769777984397	0.977239669421	0.920517391106	0.615371900826	0.855228079029
SVC_csp_phase-high_gamma-dif	0.651239669421	0.990500293456	0.628355371901	0.664925167212	0.952482093664	0.866710087298	0.630309917355	0.839093647735
RF_csp_corrcoefeig	0.519896694215	0.714500654163	0.564725206612	0.577967000923	0.72947107438	0.821851147219	0.59902892562	0.691322292565
SVC_csp_ampcorrcoef-theta	0.661198347107	0.828298315151	0.83955785124	0.613884273284	0.646267217631	0.888850324512	0.745041322314	0.763966571857
AB_csp_psd_logf	0.664208677686	0.940626402693	0.762309917355	0.735822360857	0.886005509642	0.608627279583	0.698533057851	0.681978621892
RF_csp_lmom-3	0.618433884298	0.63073043172	0.640702479339	0.605430017763	0.58385399449	0.700499051602	0.500929752066	0.655983270636
SVC_csp_emvar-eS	0.72130785124	0.951699984854	0.817355371901	0.68005732015	0.935151515152	0.594794094794	0.602975206612	0.83088349084
RF_ica_phase-high_gamma-sync	0.662547520661	0.966886119484	0.613768595041	0.596610746195	0.829567493113	0.912463149596	0.72402892562	0.790111783956
RF_ica_emvar-PCOH	0.598818181818	0.858049800379	0.725338842975	0.721453165772	0.905297520661	0.79673573975	0.571694214876	0.797243860293
XT_ica_mvar-H	0.517615702479	0.871559951241	0.734958677686	0.678244437113	0.828746556474	0.846272395905	0.648615702479	0.767219010918
XT_csp_mvar-PCOHphs	0.523169421488	0.859481681078	0.734247933884	0.636728752387	0.844515151515	0.765677133324	0.526342975207	0.755342156773
XT_csp_mvar-Sphs	0.562002066116	0.946046614959	0.755886363636	0.669425198871	0.833462809917	0.797395619087	0.550909090909	0.784275392238
AB_ica_mvar-GPDCphs	0.579805785124	0.990921446439	0.782504132231	0.828378839534	0.908308539945	0.872750411353	0.537892561983	0.694572820136
SVC_ica_phase-alpha-sync	0.640824380165	0.902126822564	0.759502066116	0.667016652837	0.937063360882	0.885396670323	0.488016528926	0.803715707863
AB_ica_mvar-PDCphs	0.579805785124	0.990921446439	0.782504132231	0.828378839534	0.908308539945	0.872750411353	0.537892561983	0.694572820136
SVC_ica_cov	0.720504132231	0.933297788587	0.810512396694	0.66675657932	0.920495867769	0.624143013849	0.628140495868	0.809513793314
RF_ica_xcorr-tpeak	0.566136363636	0.819806599963	0.670099173554	0.654117819568	0.811752066116	0.811035981992	0.575537190083	0.752970226626
SVC_ica_emvar-eDDC	0.436260330579	0.878422324047	0.67302892562	0.723188266699	0.907707988981	0.83473307738	0.386280991736	0.771178854329
