	Dog_1	Dog_2	Dog_3	Dog_4	Dog_5	Patient_1	Patient_2	all
"[""cln,raw,dwn_feat_ilingam-causalorder_"", ""cln,raw,dwn_feat_mvar-S_""]"	0.673520661157	0.946434512535	0.851832644628	0.711456231733	0.935619834711	0.416013928882	0.476694214876	0.807629216748
"[""cln,csp,dwn_feat_FFT_"", ""cln,raw,dwn_feat_ilingam-causalorder_""]"	0.600772727273	0.504994227512	0.492338842975	0.586149585595	0.498980716253	0.458194787239	0.532975206612	0.667002171453
"[""cln,ica,dwn_feat_ilingam-causalindex_"", ""cln,raw,dwn_feat_PSDcorrcoefeig_""]"	0.514384297521	0.694503554212	0.62991322314	0.681321429405	0.464826446281	0.744113933452	0.696487603306	0.697082606967
"[""cln,csp,dwn_feat_pwling5_"", ""cln,csp,dwn_feat_ilingam-causalorder_""]"	0.682103305785	0.57660643091	0.516809917355	0.663082224422	0.458429752066	0.493878262261	0.419359504132	0.646607563385
"[""cln,raw,dwn_feat_xcorr-tpeak_"", ""cln,ica,dwn_feat_ampcorrcoef-beta-eig_""]"	0.473469008264	0.777220918849	0.638702479339	0.649387540866	0.759933884298	0.741158759541	0.625495867769	0.7046950026
"[""cln,ica,dwn_feat_PSDcorrcoefeig_"", ""cln,csp,dwn_feat_pwling5_""]"	0.565330578512	0.781586301159	0.673342975207	0.669736660568	0.401922865014	0.666849490379	0.345268595041	0.64707404349
"[""cln,raw,dwn_feat_xcorr-tpeak_"", ""cln,raw,dwn_feat_PSDcorrcoefeig_""]"	0.469297520661	0.820917241812	0.542603305785	0.575702988313	0.542462809917	0.465603432515	0.645	0.633113282564
"[""cln,csp,dwn_feat_pwling5_"", ""cln,raw,dwn_feat_ampcorrcoef-high_gamma_""]"	0.581863636364	0.786564159812	0.678938016529	0.677510339289	0.635217630854	0.340303487362	0.376198347107	0.667721427042
"[""cln,raw,dwn_feat_mvar-COHphs_"", ""cln,ica,dwn_feat_pwling5_""]"	0.555619834711	0.437005680191	0.410123966942	0.610535543492	0.572418732782	0.457903411948	0.473099173554	0.589502171453
"[""cln,ica,dwn_feat_ilingam-causalindex_"", ""cln,csp,dwn_feat_PSDlogfcorrcoefeig_""]"	0.638157024793	0.715367094334	0.634776859504	0.661095914606	0.597327823691	0.546228689611	0.245123966942	0.684172783436
"[""cln,raw,dwn_feat_ampcorrcoef-high_gamma_"", ""cln,raw,dwn_feat_ilingam-causalorder_""]"	0.574037190083	0.72249477084	0.59820661157	0.713002476097	0.649884297521	0.293140682847	0.402975206612	0.672374912071
"[""cln,ica,dwn_feat_ilingam-causalindex_"", ""cln,csp,dwn_feat_ilingam-causalorder_""]"	0.618289256198	0.625689981904	0.588582644628	0.561152001706	0.503768595041	0.329558309338	0.41979338843	0.669883399089
"[""cln,raw,dwn_feat_mvar-Sphs_"", ""cln,csp,dwn_feat_pwling5_""]"	0.421584710744	0.923706253732	0.73223553719	0.638941743399	0.879842975207	0.769540712555	0.602561983471	0.771727681439
"[""cln,raw,dwn_feat_mvar-S_"", ""cln,ica,dwn_feat_FFT_""]"	0.679309917355	0.939868899248	0.854357438017	0.710098910584	0.933564738292	0.391032782577	0.449421487603	0.80670764902
"[""cln,raw,dwn_feat_mvar-Sphs_"", ""cln,csp,dwn_feat_PSDlogfcorrcoefeig_""]"	0.422409090909	0.923682513957	0.731289256198	0.639951411175	0.881570247934	0.759845342566	0.569008264463	0.770312031685
"[""cln,raw,dwn_feat_ampcorrcoef-high_gamma_"", ""cln,csp,dwn_feat_ilingam-causalorder_""]"	0.56723553719	0.703017332846	0.635103305785	0.667847861658	0.631250688705	0.342804458613	0.371198347107	0.654712053094
"[""cln,raw,dwn_feat_FFT_"", ""cln,raw,dwn_feat_mvar-Sphs_""]"	0.423030991736	0.922817331032	0.730803719008	0.639678740556	0.881283746556	0.759435417524	0.571404958678	0.770279995107
"[""cln,ica,dwn_feat_PSDcorrcoefeig_"", ""cln,raw,dwn_feat_pwling5_""]"	0.435876033058	0.718961833738	0.679243801653	0.668317153721	0.391487603306	0.864160553499	0.46826446281	0.66641052696
